,cWT-1,cWT-2,cKO-1,cKO-2
Nxpe4,30,43,48,62
Gm5617,0,0,0,0
Gm32335,0,0,0,0
Usp28,508,482,689,620
Zw10,103,79,93,67
Tmprss5,23,26,31,38
Gm4894,0,0,0,0
Drd2,0,0,0,0
Gm11149,0,1,0,0
Gm47543,0,0,0,0
Plet1,45,29,326,111
Gm47077,14,19,8,10
Il18,1933,2014,3134,2271
Timm8b,20,28,13,12
Pih1d2,2,1,6,3
Cryab,4,1,2,5
Fdxacb1,56,50,75,70
Alg9,457,480,576,418
Ppp2r1b,229,258,291,323
Btg4,26,34,20,17
Pou2af1,0,0,3,0
Gm47828,0,0,0,0
2010007H06Rik,0,0,0,0
Arhgap20,0,0,0,0
4933407I05Rik,0,0,0,0
Rdx,1034,967,1388,1152
Gm33125,0,2,1,1
Gm1715,2,0,1,0
4930510E17Rik,0,1,0,0
Exph5,0,0,0,0
Poglut3,138,111,165,128
4930550C14Rik,21,32,43,35
Npat,396,331,667,543
Gm16124,535,632,884,721
Slc35f2,3,4,5,15
Sln,0,0,0,0
Gm48346,0,0,0,0
Gldn,0,0,0,0
Sh2d7,0,0,1,1
Idh3a,38,45,60,57
Dnaja4,60,37,84,42
Crabp1,0,0,0,0
Ireb2,1162,1106,1414,1574
Hykk,62,85,82,76
Psma4,60,72,81,109
Chrna5,0,0,0,0
Gm47877,0,0,0,0
Ube2q2,1447,1373,1928,2113
Fbxo22,174,138,222,249
Tmem266,11,25,30,89
Isl2,1,0,0,0
Rcn2,389,451,552,930
Pstpip1,21,5,10,21
Peak1os,34,46,54,36
Hmg20a,1808,1977,2392,1997
Gm47176,0,0,0,0
Gm26868,1,0,0,1
Cspg4,0,2,5,0
Gm47237,0,0,0,0
4930442G15Rik,0,0,0,0
Imp3,0,0,0,0
Snupn,245,283,365,325
Ptpn9,1210,1096,1562,1378
Sin3a,923,865,1212,1066
Man2c1,182,163,293,332
1700041C23Rik,0,0,0,0
Trcg1,35,53,54,144
Rpp25,0,0,0,0
Cox5a,220,282,348,278
Fam219b,52,31,21,22
Scamp2,1994,2405,2213,2318
Ulk3,8,15,22,12
Cyp1a1,1,0,0,0
Edc3,384,397,640,453
Gm17231,1072,1211,1255,1338
Ubl7,321,299,451,409
Sema7a,0,1,2,1
Gm17322,0,0,0,0
Cyp11a1,0,0,0,0
Gm16130,0,0,0,0
Stra6,0,0,0,0
Gm16131,0,0,0,0
Stoml1,133,109,170,126
1700072B07Rik,0,0,0,0
4930461G14Rik,0,0,0,0
Insyn1,0,1,0,0
Nptn,3886,4041,4477,3433
Hcn4,0,0,0,0
Gm47271,47,62,40,37
Adpgk,113,99,142,100
Hexa,1179,1275,1758,1713
Celf6,0,0,0,2
Parp6,409,395,512,399
Pkm,207,250,252,250
Gramd2,1,1,1,1
Myo9a,4728,5445,7471,5341
Gm7616,0,0,0,0
2010001M07Rik,0,0,0,0
Gm49334,0,0,0,0
Larp6,0,0,0,1
1700036A12Rik,0,0,0,2
Uaca,21,40,6,16
Gm47923,0,0,0,0
Gm5122,0,0,0,0
Gm33699,335,481,323,265
Gm34004,1,3,3,0
I730028E13Rik,0,0,0,0
Gm34105,12,16,25,26
Tle3,757,646,915,836
Gm34322,1,0,0,0
Gm47262,0,0,0,0
Gm35288,1,1,2,2
Anp32a,551,613,609,663
Itga11,24,27,29,22
Cln6,48,58,67,57
Calml4,3,6,6,7
Gm16759,395,197,401,229
Aagab,1331,1154,1475,1306
Scarletltr,0,0,0,0
Lctl,0,0,0,1
Rpl4,101,87,125,141
Snapc5,37,32,62,43
Gm48855,0,0,0,0
Uchl4,0,0,0,0
Tipin,163,165,287,167
Megf11,129,181,149,150
Dennd4a,27529,29257,48792,56189
Ints14,336,342,445,386
Dpp8,1198,1237,1496,1482
Igdcc4,1,0,0,2
Igdcc3,0,3,1,1
Parp16,224,350,327,347
Cilp,1,0,0,0
Clpx,824,628,1025,912
Gm39363,6,20,16,43
Pdcd7,178,166,228,232
Ubap1l,12,12,29,17
Rasl12,0,1,0,0
Mtfmt,125,82,152,132
Gm47270,15,26,37,20
Spg21,195,204,369,499
Pif1,0,1,0,0
Rbpms2,1,0,3,5
Oaz2,199,159,290,262
Pclaf,10,14,35,16
Csnk1g1,2436,2163,3167,2605
Ppib,92,102,112,134
Ciao2a,106,103,128,93
Dapk2,0,1,4,0
Herc1,3081,2880,4021,3650
Gm15563,320,342,387,401
Car12,0,0,1,1
Gm17098,0,0,1,0
Rps27l,28,21,40,33
Gm10646,0,0,0,0
Gm19299,0,1,0,0
Gm47047,1,1,1,0
C2cd4b,0,0,0,0
Vps13c,1552,2015,4134,2726
Gm28195,0,0,0,0
Rora,272,302,396,471
Ice2,251,248,349,253
Anxa2,11,4,9,12
B230323A14Rik,0,0,1,0
Bnip2,346,362,436,433
Gtf2a2,475,420,493,633
2210414F02Rik,0,0,0,0
Myo1e,948,1210,1271,2670
Sltm,2011,2195,2525,2153
Gm10642,0,0,0,0
Adam10,4101,4443,5243,4761
Gm32017,0,2,1,1
Gm32511,1,0,0,0
Aldh1a2,0,0,1,1
Zfp280d,2371,2045,2758,2586
Gm27230,0,0,0,0
Gm27255,0,0,0,0
Mns1,13,5,6,0
Rfx7,1575,1501,1729,2359
Nedd4,11,7,6,4
Prtg,1,2,1,1
Pygo1,0,0,0,0
Dnaaf4,37,49,39,32
Ccpg1,622,609,875,664
2310009A05Rik,129,80,93,44
Rab27a,2318,1519,5732,4490
Khdc3,43,41,53,35
Rsl24d1,172,115,169,128
Gm27211,2,1,2,2
Wdr72,1,1,0,1
Gm16551,0,0,0,0
Onecut1,0,0,0,0
Fam214a,715,774,906,860
Arpp19,339,316,527,465
Myo5a,697,691,1565,1913
Myo5c,0,0,0,0
Gnb5,88,76,96,77
Bcl2l10,0,0,0,0
4933433G15Rik,227,345,400,681
Leo1,81,99,102,94
Lysmd2,0,2,3,1
Bmp5,1,2,1,2
Hmgcll1,1,2,0,2
Gm27234,0,0,0,0
Gm34158,0,0,0,0
Gm19541,0,0,0,0
Gm19569,0,0,0,0
Klhl31,0,0,1,1
Gclc,1204,1371,1535,801
Gm47818,0,0,0,0
Elovl5,452,419,909,1091
Gm34829,0,0,1,1
Gm39375,0,0,0,3
Gcm1,0,0,0,0
Ick,494,453,581,529
Gsta4,3,0,3,0
Gsta1,0,0,0,0
Gm3776,0,0,0,0
Gm10639,0,0,0,0
Omt2b,0,0,0,0
Ddx43,266,266,367,238
Mto1,649,671,825,774
Gm47430,0,0,1,1
Cd109,3,1,1,2
Gm28620,0,0,0,0
4930562D21Rik,0,0,0,0
4930429F24Rik,37,32,50,58
Gm3211,0,0,0,0
Senp6,2868,2966,3929,3928
Myo6,601,562,990,826
Gm39380,0,0,0,0
Gm27224,0,0,0,0
Gm26713,1,0,0,2
Gm27226,0,0,0,0
D430036J16Rik,0,0,0,0
Mei4,4,3,0,3
1700063H06Rik,0,0,0,0
Irak1bp1,32,28,35,80
Gm39383,3,1,0,2
Gm38398,0,0,0,0
Gm29054,0,0,0,0
Gm46123,1,0,0,0
Gm2087,10,18,8,7
Sh3bgrl2,51,51,38,31
Gm2109,0,0,0,0
Ttk,2,7,3,5
Bckdhb,1474,1487,2038,1509
Gm39388,0,0,0,0
4930554C24Rik,0,1,1,2
Gm48820,0,0,0,0
Gm28625,0,0,0,0
Gm11114,0,0,0,1
Tpbg,0,0,0,0
Dop1a,690,678,878,873
Rwdd2a,1,0,4,2
A330041J22Rik,0,0,0,0
Prss35,0,0,0,1
Ripply2,0,0,0,0
Cyb5r4,583,560,795,734
Mrap2,4,1,3,5
Gm28231,0,0,0,0
Nt5e,3,4,4,5
Zfp949,177,233,237,177
Trim43a,2,1,3,3
Gm10634,154,191,479,268
Gm29562,0,0,0,0
Trim43c,121,86,143,90
Gm26611,2,2,3,11
Bcl2a1a,244,174,644,273
Bcl2a1b,2678,2992,7388,4135
Mthfs,3006,2856,5051,3506
Gm47409,1,1,0,1
1700017I07Rik,0,0,0,0
4930524O08Rik,0,1,0,0
Rasgrf1,8,22,27,17
Ctsh,1382,1324,1876,1614
Adamts7,35,30,51,60
Gm30849,1,1,3,0
Gm29408,0,0,0,0
Gm28652,0,2,0,0
Zic4,1,2,2,1
Gm29478,0,0,0,1
Plscr5,0,0,0,0
Plscr1,27,23,65,147
Plscr2,0,0,1,1
1700057G04Rik,0,0,0,2
Plscr4,0,1,1,1
Plod2,0,3,0,0
4933400C23Rik,2,0,0,1
Gm28054,0,0,0,0
Slc9a9,20170,21751,23400,20591
Gm28424,0,0,0,0
Gm32281,0,0,0,0
Paqr9,0,0,0,0
Pcolce2,1,1,1,1
Atr,863,680,1126,1109
Xrn1,2050,2127,2756,3220
Gk5,198,164,372,179
Tfdp2,672,585,1030,818
A930006L05Rik,2,10,5,5
C430002N11Rik,0,0,0,0
Gm16010,0,0,0,0
Gm16185,0,0,1,0
Gm15891,13,9,14,7
4921534H16Rik,0,0,0,0
Nmnat3,440,467,941,740
Rbp1,3,3,8,11
Rbp2,0,0,0,0
Copb2,205,217,307,364
Gm37637,0,0,0,0
Prr23a1,0,0,0,0
Prr23a2,0,0,0,0
Prr23a3,0,0,0,0
7420426K07Rik,0,0,0,0
Foxl2,0,0,0,0
Faim,85,75,113,146
Cep70,287,378,480,433
Gm28087,2,4,3,3
Nme9,5,8,7,16
Dbr1,17,9,24,20
A4gnt,0,0,0,0
Dzip1l,0,1,0,1
Gm16004,0,0,0,0
4930519F24Rik,0,0,0,0
Gm28166,0,0,0,1
Stag1,8434,7779,10554,9481
Msl2,664,702,963,744
Gm28979,0,0,0,0
9630041A04Rik,0,0,0,1
Ky,0,1,1,0
Gm29387,0,0,0,0
Anapc13,327,224,192,224
4930533D04Rik,0,0,0,0
Amotl2,4,5,6,2
Gm5627,0,1,0,1
Gm47416,0,0,0,0
Ryk,367,462,562,599
Slco2a1,8,10,8,4
Rab6b,862,797,883,587
Topbp1,124,137,177,181
5830418P13Rik,0,1,6,0
Gm16252,0,0,0,1
Gm32743,0,0,1,0
4932413F04Rik,0,0,0,0
Nphp3,117,128,227,232
Acad11,166,220,248,234
Gm28548,0,1,0,0
Cpne4,4,6,5,9
Mrpl3,341,326,437,518
Gm20643,0,0,0,0
Gm15619,0,0,0,0
Aste1,151,150,178,151
Gm19667,19,19,21,27
Pik3r4,160,141,216,213
Gm47575,0,0,0,0
D030055H07Rik,3,3,5,1
Wdr82,269,276,420,331
Twf2,625,764,636,460
Tlr9,21,21,20,27
4930500F10Rik,2,1,1,0
Poc1a,74,65,73,64
Dusp7,807,643,567,374
Rpl29,10851,6500,13755,9510
Abhd14b,12,12,7,3
Pcbp4,4,1,0,1
Rrp9,53,45,54,68
Iqcf1,0,0,0,0
Iqcf5,0,0,0,0
Iqcf6,0,0,0,0
Gm28111,0,0,0,0
Dcaf1,765,812,939,948
Gm37612,0,2,3,4
4930524O07Rik,11,5,5,6
1700039M15Rik,0,0,0,0
Cish,0,1,0,2
6430571L13Rik,0,7,2,1
Cacna2d2,0,0,1,0
Tmem115,12,29,22,32
Nprl2,29,26,26,10
Zmynd10,0,0,0,2
Rassf1,682,705,970,1420
Tusc2,2,2,1,3
Hyal2,0,0,0,0
Hyal1,0,0,0,1
Naa80,3,5,1,3
Hyal3,54,68,42,56
Ifrd2,69,55,96,44
Gm38150,0,0,0,0
Gm37850,18,17,16,14
Mon1a,278,108,286,206
Mst1r,0,0,0,1
Actl11,0,0,0,0
Camkv,1,0,0,0
Traip,5,7,12,13
Uba7,90,101,131,87
Cdhr4,11,15,9,10
Ip6k1,1386,1464,1777,2234
Gmppb,31,51,34,28
Gm20529,80,35,117,53
Amigo3,0,0,0,0
Mst1,0,1,1,2
4930447F24Rik,1,11,0,1
Nicn1,0,1,6,3
Amt,12,10,10,10
Rhoa,2073,2270,3460,2612
Gpx1,101,62,84,72
Usp4,766,847,949,762
Gm37963,5,4,1,1
1700102P08Rik,19,43,36,26
BC048562,9,15,19,17
Ccdc71,83,107,98,115
Lamb2,5,6,6,6
Usp19,96,104,106,118
Qars,47,37,72,47
Qrich1,1630,1669,2581,2453
Impdh2,41,51,71,50
4833445I07Rik,19,23,47,75
Dalrd3,64,70,49,55
Slc25a20,122,110,172,96
Prkar2a,595,572,862,743
Ip6k2,304,336,569,566
Nckipsd,112,134,240,298
Celsr3,0,0,0,1
Slc26a6,8,4,8,7
Tmem89,1,4,5,2
Uqcrc1,252,277,369,355
Col7a1,2,2,2,0
Ucn2,0,0,0,0
Pfkfb4,493,443,615,498
Shisa5,127,91,153,99
Ccdc51,152,122,205,133
Plxnb1,1,1,0,2
Gm42493,0,0,0,0
Gm42756,0,0,0,0
Spink8,1,1,0,0
Nme6,180,182,212,142
Cdc25a,31,34,46,28
Map4,4774,5828,5952,5972
Smarcc1,1233,1339,1467,1424
Cspg5,1,4,4,0
Elp6,40,40,36,32
Scap,314,316,385,308
Ngp,12,17,21,15
Kif9,424,449,564,631
Setd2,2860,2666,3556,3253
Gm42470,0,0,0,0
Ccdc12,546,657,696,546
Myl3,0,0,0,0
Prss42,0,0,0,0
Prss44,0,0,0,0
Prss43,0,0,0,0
Prss45,0,0,0,0
Prss46,0,0,0,0
Prss50,0,0,0,0
Als2cl,5,16,12,9
Lrrc2,5,3,2,3
1700061E17Rik,0,0,0,0
Gm10030,4,0,2,2
Ltf,1,3,3,1
Lrrfip2,1351,1423,1949,1831
Epm2aip1,113,89,125,103
Trank1,0,1,1,0
Dclk3,0,0,0,0
Gm43236,0,0,0,0
2310075C17Rik,0,0,0,0
2900079G21Rik,0,2,0,0
Gm36367,0,0,0,0
Gm47875,0,0,0,0
Clasp2,7892,7825,8918,9049
Ubp1,655,673,1625,1774
Susd5,0,0,0,0
Gm29825,0,0,0,0
Bcl2a1c,0,0,0,0
4930520O04Rik,8,15,8,11
Glb1,848,760,1187,930
Tmppe,0,0,0,0
C130032M10Rik,0,0,0,0
Dync1li1,1008,1045,1520,1744
Cmtm6,434,500,412,280
Gm9888,22,38,14,16
Osbpl10,3,5,8,4
Gm27002,0,0,0,0
D330037F02Rik,0,0,0,0
Gm48007,0,0,0,0
Gadl1,144,186,218,175
Gm4668,1,1,3,2
Gm48038,0,0,0,0
Gm31410,61,74,44,32
D730003K21Rik,0,0,1,1
Gm17396,0,0,0,0
Gm26614,1,0,0,0
Azi2,729,772,1019,1078
Gm17399,44,35,46,19
4933432G23Rik,0,0,0,0
Eomes,0,1,0,0
Golga4,1022,909,1259,1233
Itga9,7082,7834,5866,5377
Gm16295,0,0,0,0
Ctdspl,240,296,235,340
Vill,8,1,6,6
Dlec1,16,28,19,12
Gm47289,0,0,0,0
Acaa1a,51,62,46,62
Xylb,72,119,155,136
Acvr2b,493,566,700,796
Exog,209,234,237,273
Wdr48,323,334,481,514
Ttc21a,1,1,3,5
1700019L13Rik,1,0,2,3
Gm47043,0,1,0,0
Gm49427,0,0,0,0
Gm33858,10,10,14,10
Ccr8,0,1,0,0
Slc25a38,98,99,119,106
Rpsa,170,117,231,159
Mobp,1,2,0,2
Gm38642,0,0,0,0
Gm47059,0,0,0,0
Myrip,0,5,8,5
Eif1b,204,131,127,161
Entpd3,0,0,3,0
Rpl14,36,17,37,50
5830454E08Rik,0,0,0,0
Gm39458,0,1,0,1
Gm47066,0,0,0,0
Gm39459,0,0,0,0
Gm47069,0,0,0,0
Gm34425,0,0,0,0
Ctnnb1,515,507,640,818
Gm34655,37,44,37,33
Trak1,1581,1723,2564,2885
Gm38661,0,0,0,0
Lyzl4os,4,15,11,17
Vipr1,115,85,93,91
Ss18l2,108,81,97,70
Nktr,1349,1521,2023,2509
Zfp651,29,28,21,37
Klhl40,0,0,0,0
Gm17163,0,0,2,0
Gm47112,0,0,0,0
Gm47113,0,0,0,0
Ackr2,0,1,0,0
1700048O20Rik,0,2,1,1
Gask1a,0,1,1,0
Gm39463,0,0,0,0
Gm39464,0,0,0,0
Snrk,527,507,671,505
Gm47121,41,45,43,37
Gm47126,0,0,0,1
Abhd5,116,106,182,157
Gm47128,0,0,0,0
9530059O14Rik,2,2,0,5
Gm35501,0,0,0,0
Topaz1,0,1,0,0
Tcaim,323,369,472,379
Zkscan7,82,91,77,84
Zfp105,84,98,95,130
Kif15,58,54,72,131
Tmem42,136,97,192,142
Tgm4,5,10,16,11
Exosc7,216,222,262,280
Clec3b,1,0,1,0
Gm47162,0,0,0,0
Lars2,382,431,541,511
Limd1,200,168,397,290
Sacm1l,1289,1229,1790,2065
Gm17120,0,1,0,1
Gm17200,2,4,2,1
Ccr9,58,65,77,88
Cxcr6,66,56,107,105
Ccr3,0,2,1,0
Ccr2,19,18,9,9
Ccr5,7225,7047,3753,4000
mt-Nd6,0,0,0,0
mt-Nd1,0,0,0,0
mt-Nd2,0,0,0,0
mt-Co1,0,0,0,0
mt-Co2,0,0,0,0
mt-Atp8,0,0,0,0
mt-Atp6,0,0,0,0
mt-Co3,0,0,0,0
mt-Nd3,0,0,0,0
mt-Nd4l,0,0,0,0
mt-Nd4,0,0,0,0
mt-Nd5,0,0,0,0
mt-Cytb,0,0,0,0
Btbd35f24,0,0,0,0
Btbd35f11,0,0,0,0
Btbd35f10,0,0,0,0
Btbd35f16,0,0,0,0
Btbd35f20,0,0,0,0
Mycs,0,0,0,0
Gm26618,0,0,0,1
AU022751,0,0,0,0
Nudt10,0,0,0,0
Bmp15,0,0,0,0
Ccnb3,0,1,0,0
Clcn5,1623,1488,2116,1676
Usp27x,0,0,0,0
2010204K13Rik,15,6,39,34
Ppp1r3f,58,71,108,85
Ccdc22,36,35,53,33
Gm14703,1,2,0,0
Plp2,0,0,2,0
Magix,2,5,0,3
Ccdc120,1,0,3,0
Pqbp1,59,76,92,73
Gm10491,1,3,3,0
Eras,0,0,0,0
Hdac6,64,79,101,206
Gata1,1,1,0,0
Glod5,3,0,1,0
Suv39h1,26,24,72,50
Was,217,265,309,201
Wdr13,105,116,88,83
Rbm3,101,171,181,243
Tbc1d25,140,129,274,243
Ebp,33,32,49,35
Porcn,50,33,38,31
Ftsj1,120,92,155,132
Ssxb2,0,0,0,0
Gm14459,4,1,0,0
Ssxb6,0,0,0,0
Ssxb3,0,0,0,0
Ssxb8,0,0,0,0
Fthl17b,0,0,0,0
Fthl17c,0,0,0,0
Fthl17d,0,0,0,0
Gm14862,0,0,0,0
Cybb,60,10,175,47
H2al1o,0,0,0,0
Dynlt3,25,37,37,44
Srpx,1,0,1,0
Rpgr,243,241,414,390
Gm14493,17,15,44,30
Bcor,2335,2480,3904,3916
Gm14635,0,0,0,0
1810030O07Rik,155,145,209,229
Med14,1038,955,1479,1268
2010308F09Rik,64,53,64,42
Cask,7774,8518,8454,6224
Drr1,0,1,0,0
Maob,1,0,0,0
Ndp,0,0,0,0
Efhc2,7,2,36,15
Fundc1,325,367,408,374
Dipk2b,0,0,0,0
Gm14636,2,8,3,3
Gm26652,0,0,0,0
Tex13c3,0,0,0,0
Slc9a7,829,809,881,647
Ndufb11,29,9,12,22
Syn1,1,0,3,3
Cfp,5,2,6,11
Elk1,1,1,3,4
Uxt,61,74,101,128
Zfp182,1583,1491,1700,1728
Zfp300,0,1,1,0
Gm21876,0,0,0,0
4930453H23Rik,0,0,1,0
Gm6938,0,1,0,0
Gm28269,0,0,0,0
Klhl13,181,100,119,113
Gm4985,0,0,0,0
Gm27192,0,0,0,0
Gm5934,0,0,0,0
Gm4297,0,0,0,0
Gm5935,0,0,0,0
Gm5169,0,0,0,4
Gm1993,0,0,0,0
E330010L02Rik,0,0,0,0
Gm5168,0,0,0,0
Gm2012,3,0,1,0
Gm2030,0,0,0,0
Slx,0,0,0,0
Gm14525,0,0,0,0
Gm6121,0,0,0,0
Gm10230,0,0,0,0
Gm10058,0,0,0,0
Gm4836,0,0,0,0
Gm10147,0,0,0,0
Gm10096,0,0,0,0
Gm3669,0,0,0,0
Gm14974,0,0,0,0
Gm10487,0,0,0,0
CT867961.1,0,0,0,0
Spin2e,0,0,0,0
Btbd35f25,0,0,0,0
Btbd35f15,0,0,0,0
Btbd35f14,0,0,0,0
Btbd35f6,0,0,0,0
CU019598.1,0,0,0,0
Spin2g,0,0,0,0
Gm14552,0,0,0,0
Gm14553,0,0,0,0
Gm14569,4,0,1,2
Akap17b,103,64,101,144
C330007P06Rik,264,327,663,711
Nkrf,27,14,24,17
Sept6,189,185,263,174
Rpl39,71,57,97,79
Upf3b,568,476,864,691
Akap14,9,18,27,54
Ndufa1,265,154,308,229
Gm9,0,0,0,0
Rhox1,0,0,0,0
Rhox4f,0,0,0,0
Rhox3g,0,0,0,0
Rhox2g,0,0,0,0
Rhox4g,0,0,0,0
Rhox3h,0,0,0,0
Rhox2h,0,0,0,0
Rhox8,0,0,0,0
Rhox7b,0,0,0,0
Rhox9,0,0,0,0
Btg1-ps1,0,0,0,0
Btg1-ps2,0,0,0,0
Rhox11,0,0,0,0
Rhox12,0,0,0,0
Tmem255a,1,2,12,13
Lamp2,3641,4000,5478,6699
Cul4b,231,223,335,395
C1galt1c1,107,136,189,182
Gm14565,0,0,0,0
Cypt14,0,0,0,0
Thoc2,2845,2549,3622,3667
Tenm1,7,4,8,5
Dcaf12l2,0,0,0,0
Dcaf12l1,0,0,0,0
4930515L19Rik,0,0,0,1
Gm29242,0,1,1,2
Smarca1,0,2,2,1
Apln,0,0,1,1
Zdhhc9,420,388,617,482
Elf4,1952,1738,2852,2770
Aifm1,415,398,606,547
Zfp280c,894,770,1249,1077
Gpr119,0,0,0,0
Gm595,1,1,5,1
Enox2,2501,2731,3229,2106
Gm14696,0,0,0,0
Gm14697,0,0,1,0
Olfr1321,0,0,0,0
Igsf1,0,0,0,0
Olfr1322,0,0,0,0
Olfr1323,0,0,0,0
Olfr1324,0,0,0,0
Firre,604,587,738,640
Frmd7,0,5,11,1
Rap2c,172,160,241,212
Mbnl3,0,0,1,2
Hs6st2,4,6,2,0
Usp26,3,0,1,0
1700080O16Rik,0,0,0,0
Gpc4,0,4,3,5
Gpc3,0,3,2,3
Kis2,0,0,0,0
Gm28730,0,1,4,2
C430049B03Rik,369,404,252,275
Plac1,1,0,4,2
Fam122b,77,92,112,90
Mospd1,257,260,313,265
Gm14597,8,5,0,2
Rtl8a,0,0,0,0
Rtl8b,0,0,0,0
1700013H16Rik,5,9,14,6
Zfp36l3,0,0,0,0
Xlr,433,314,392,434
Gm15482,2,0,2,1
Gm773,0,0,0,0
Gm2155,0,0,0,0
Gm648,0,0,0,0
Mmgt1,26,27,32,39
Map7d3,46,28,46,25
Arhgef6,2248,2244,2293,2272
Rbmx,207,226,250,310
Gpr101,0,0,0,0
Fgf13,11561,15271,13147,12210
Mcf2,2,1,0,0
Atp11c,2971,2593,3529,2713
Gm7073,0,0,0,0
Sox3,0,0,0,0
Cdr1,0,0,0,0
Tslrn1,0,0,0,0
Gm6760,0,0,0,0
Slitrk4,0,0,0,0
4930447F04Rik,0,0,0,0
Gm1140,0,0,0,0
4933436I01Rik,0,0,0,0
Gm6812,0,0,0,0
Gm14705,0,0,0,0
1700111N16Rik,1,2,6,14
Ids,121,79,84,80
4930567H17Rik,0,0,0,0
Tmem185a,75,47,72,83
Cd99l2,118,148,198,236
Gabre,0,0,0,0
Magea10,0,0,0,0
Gabra3,1,1,1,0
Cetn2,8,8,4,6
Pnma5,0,0,0,0
Xlr4a,29,4,36,15
Xlr3a,8,2,2,0
Xlr5a,23,4,8,22
DXBay18,0,0,0,0
Spin2d,0,0,0,0
Xlr4c,3,3,7,2
Xlr3c,0,0,0,0
Xlr5c,0,0,0,0
Gm45015,0,0,0,0
Gm18336,0,0,0,0
Gm26726,3,1,0,0
Trex2,0,0,0,0
Haus7,62,55,77,88
Pnck,0,0,0,0
Bcap31,316,361,414,390
Idh3g,83,75,102,73
Pdzd4,23,29,56,32
L1cam,135,138,187,163
Arhgap4,1240,1231,880,695
Naa10,150,107,120,103
Renbp,782,861,1359,1398
Hcfc1,147,129,219,210
Irak1,335,311,474,430
Mecp2,1343,1253,1888,1951
Tex28,0,0,0,0
Flna,31,27,59,71
Dnase1l1,73,58,116,62
Lage3,99,66,87,39
Ubl4a,11,5,12,10
Slc10a3,36,29,21,30
Fam3a,68,97,117,92
G6pdx,285,230,335,181
Gm6880,0,0,0,0
Olfr1326-ps1,0,0,0,0
Gm5640,0,0,1,1
Gab3,530,448,1132,930
Mpp1,201,173,482,381
Smim9,1,0,0,0
F8,34,52,59,73
Cmc4,31,46,80,47
Mtcp1,3,3,3,3
Rab39b,0,0,0,0
4933407K13Rik,134,159,156,179
Pls3,279,233,275,176
Gm14715,0,1,0,0
Gm14707,0,0,0,0
Gm14717,0,0,0,0
Cldn34d,0,0,1,0
Prkx,356,377,718,667
Gm14742,0,0,1,0
Pbsn,0,0,0,0
5430402E10Rik,0,0,0,0
Obp1a,0,0,0,0
Gm14743,0,0,0,0
Prrg1,27,25,19,13
Cfap47,0,5,3,4
Mageb16,0,0,0,0
4930595M18Rik,0,0,0,1
Tsga8,0,0,0,0
Gk,187,196,229,258
Mageb4,0,1,1,0
Il1rapl1,11,20,19,30
Gm27000,0,0,0,0
Pet2,0,0,0,0
4930415L06Rik,0,0,0,0
1700084M14Rik,0,0,0,0
Mageb5,0,0,0,0
Mageb1,0,0,0,0
Mageb18,6,2,4,1
Pola1,538,497,883,441
Pdk3,461,392,709,821
Zfx,2219,2173,2772,2355
Eif2s3x,224,247,382,414
Maged1,21,24,9,10
Spin4,0,0,0,0
Arhgef9,116,157,142,84
Amer1,19,11,18,13
Asb12,0,0,2,0
Zc4h2,40,43,35,29
1700010D01Rik,0,0,0,0
Las1l,107,100,184,178
Vsig4,1,1,5,2
Hsf3,1,2,5,3
Eda2r,0,0,0,2
Ophn1,20612,21529,21565,15959
Gm14812,0,0,1,0
Gm14809,0,0,0,0
Pja1,31,19,29,33
Awat2,14,21,12,4
P2ry4,0,0,0,0
Pdzd11,56,64,66,57
Gm14866,45,37,55,40
Tex11,16,49,44,56
Slc7a3,0,1,0,1
Snx12,1129,1259,2361,2238
Gm614,1,0,1,0
Il2rg,10,14,12,27
Zmym3,149,153,140,164
Cxcr3,0,1,3,1
Gm4779,6,0,1,0
Rtl5,0,0,0,0
Ercc6l,4,2,5,3
Rps4x,126,74,121,91
Cited1,1,0,0,1
Hdac8,3353,3359,4855,4691
Phka1,810,878,1068,888
Gm3880,0,0,0,0
Gm9112,0,0,0,0
Dmrtc1c2,0,0,0,0
1700031F05Rik,0,0,0,0
Dmrtc1a,0,0,0,0
Nap1l2,0,0,0,0
Gm26952,0,0,2,1
Xist,0,2,0,0
Ftx,548,539,516,438
Slc16a2,14,30,16,12
Rlim,1622,1836,2584,3592
Nexmif,0,1,2,1
Abcb7,1871,1611,2019,1657
Zdhhc15,1,2,2,0
Magee2,0,0,0,0
5530601H04Rik,421,373,521,432
5330434G04Rik,0,0,0,0
Atrx,2946,2916,3451,3297
Magt1,435,443,425,260
Taf9b,15,16,7,19
Fnd3c2,0,0,1,0
Fndc3c1,8,5,6,11
Cysltr1,802,732,689,556
Rtl3,0,0,0,0
Itm2a,0,2,0,0
2610002M06Rik,148,119,196,207
Gm732,0,0,0,0
Brwd3,614,609,708,603
Hmgn5,6,2,8,10
Gm44593,1,1,1,4
Rps6ka6,0,1,0,0
Hdx,0,0,2,0
Satl1,1,4,0,3
Pof1b,0,0,0,0
Gm14936,0,0,0,8
Chm,1341,1232,1797,1485
Tgif2lx1,0,0,0,0
Gm14929,0,0,0,0
H2afb3,0,0,0,0
Nap1l3,0,0,0,0
Gm17521,0,0,0,0
Astx6,0,0,0,0
Gm17577,0,0,0,0
Astx2,0,0,0,0
Gm17412,0,0,0,0
Gm14950,0,0,0,0
Gm17467,0,0,0,0
Astx5,0,0,0,0
Vmn2r121,0,0,0,0
